job_title,employee_id,employee_name,first_day,last_day
Call Center Representative,015e3daf-e907-42d1-985d-c19a2dc3c54b,Fred Booth,2021-01-08 09:43:49Z,2019-10-21 17:19:17Z
Physician,54ba3422-ab53-48a9-9099-6282afdb87c0,Faith Pearson,2000-09-25 20:47:45Z,2004-07-01 02:49:03Z
Software Engineer,03dd9a30-7401-4b7d-bb08-73734e1414d4,Noah Phillips,2006-03-31 19:13:18Z,2012-05-24 08:43:50Z
Biologist,7445f4bc-910d-49e5-9332-b29666ee0be9,David Vincent,2009-04-10 13:20:07Z,2006-11-23 09:37:14Z
Paramedic,d34b77b8-1dad-436f-bb17-ca762b5b08c8,Johnathan Cooper,2001-09-04 17:41:02Z,2016-12-08 15:38:19Z
Project Manager,e621d656-f6ba-4b09-80a2-b594466fa1c7,Kaylee Flack,2010-12-30 00:42:35Z,2015-05-28 13:18:24Z
Auditor,e7cbefe4-1ccf-44be-8da4-9cca8ef14f77,Bryon Jeffery,2016-04-22 16:43:44Z,2000-07-18 15:57:25Z
Call Center Representative,f522bf8d-efef-46e3-9f33-808c59e00012,Alan Kidd,2014-06-10 16:03:34Z,2020-06-21 17:22:23Z
Investment  Advisor,0201abf9-c0e3-4a33-83c3-7130dcdb6cc2,Oliver Bolton,2015-02-04 00:30:07Z,2011-09-28 06:47:10Z
Dentist,f5ac93d2-b5ee-4d5b-8f0a-6a72e2f915e6,Anabel Anderson,2019-05-11 20:18:50Z,2001-05-10 02:55:51Z
Auditor,ca76feab-b702-4f59-886b-882c6c69551a,Jade Upton,2011-01-23 16:26:58Z,2011-02-11 21:34:30Z
Audiologist,e9e63cab-7e7d-4f9d-ab59-4a97b7952890,Bart Walsh,2002-12-18 19:51:51Z,2017-08-12 01:22:35Z
CNC Operator,7f1443d1-d574-4e20-af6e-9d20f8fa5d95,Cynthia Hewitt,2009-11-13 12:19:55Z,2006-06-06 16:30:47Z
Staffing Consultant,3f1d0a3d-fc94-4858-b349-0915d335338a,Liliana Abbot,2017-07-20 18:38:28Z,2010-05-25 17:57:27Z
Cashier,8e619ed7-c348-4031-bd11-dec711a185d7,Fred Mullins,2005-01-21 01:02:43Z,2011-04-28 07:36:32Z
Ambulatory Nurse,339e6d4f-f647-4702-bb67-231718df48f3,Bob Noach,2013-02-19 15:12:21Z,2019-09-24 05:53:38Z
Project Manager,6f267a74-8a4e-4b44-905f-ac58387513d4,Rosalie Baker,2008-10-04 20:06:38Z,2020-12-21 04:11:09Z
Business Broker,471eec41-5021-41a3-83a5-33fb37587c76,Johnathan Boden,2014-07-23 17:15:45Z,2018-09-24 01:46:25Z
Software Engineer,35b314e6-f9b1-4079-81ce-45f88fc78114,Hayden Booth,2011-09-01 13:32:36Z,2008-08-15 01:57:11Z
Bellman,ad8a2af4-b776-4382-ab5f-ca582f496678,Nicholas Stanley,2004-05-22 21:33:49Z,2004-01-03 08:11:29Z
Food Technologist,5f0de780-bc2e-4283-892c-6f2cb27659d2,Isla Burge,2020-08-05 02:45:10Z,2005-05-23 13:43:44Z
Healthcare Specialist,70dce3a9-736f-4fd0-8672-014daa771994,Penelope Franks,2014-02-19 13:44:43Z,2002-11-26 11:10:38Z
Biologist,830139ac-7c95-4e7c-ada3-62f95f4f3f58,Ryan Uddin,2010-06-15 22:14:53Z,2009-09-23 08:51:32Z
Ambulatory Nurse,75a0a738-215b-4efa-bddc-8039e9e6daf8,Phillip Palmer,2006-07-09 18:55:25Z,2006-06-01 12:37:54Z
Web Developer,633b54a7-091f-4206-992e-7c24d1892f61,Gwenyth Cadman,2013-03-23 10:21:27Z,2017-04-08 00:40:20Z
Operator,9ae09150-5eae-407c-918e-ed9f6246b187,Cadence Redfern,2007-07-25 18:17:38Z,2008-07-23 12:26:16Z
Physician,f489ccbe-a275-493e-85fb-57141fcfdb70,Tyson Tobin,2011-11-02 17:20:53Z,2021-02-21 14:04:18Z
Call Center Representative,edca790f-c695-4d8a-a211-7468bb444913,Jayden Walsh,2021-02-22 09:43:52Z,2014-12-26 07:43:27Z
Call Center Representative,7109a788-7f21-4a9d-b990-ff6bd282edf1,Roger Emerson,2005-05-03 22:30:17Z,2015-06-30 20:40:09Z
Bellman,65325a57-410f-44d9-aaa4-4e75d6ecf6ab,Karen Duvall,2014-07-07 17:20:53Z,2016-04-05 08:29:42Z
Cashier,362f1a9c-7a19-4142-aeb8-b1e636807ae9,Evelynn Powell,2017-02-02 13:33:36Z,2015-09-07 22:13:53Z
Paramedic,6ae5f74c-e3b1-409e-8035-90067954e57a,Phillip Chadwick,2002-07-10 17:33:52Z,2020-05-13 03:57:57Z
Electrician,4579b168-c874-4fad-b402-6bdf174e052c,Rihanna Ward,2020-04-09 18:41:42Z,2002-11-23 08:55:55Z
Mobile Developer,89106272-a7ba-4aa3-93e0-23142f32ac94,Martha Morris,2006-12-26 01:24:04Z,2016-11-20 22:24:47Z
Accountant,c3f1acdc-dac2-42c3-b6a9-271dbbefbb93,Mike Mitchell,2017-02-13 14:44:23Z,2007-02-10 15:28:07Z
Call Center Representative,3f3d8ba9-db8c-4517-8447-724177305e39,Mason Camden,2005-06-20 11:45:17Z,2019-08-31 16:41:34Z
